left,pron,right,candidates,selected,input_prompt,predicted,correct_sent,correct,number of shots
"Sam tried to paint a picture of shepherds with sheep, but",they,ended up looking more like dogs.,"The shepherds,The sheep",1,"How does the sentence end?

Jeremy annoyed Justin so

OPTIONS: 
- Jeremy
- Justin
Output: Justin can leave the room.

How does the sentence end?

The magician pulled a rabbit out of

OPTIONS: 
- The magician
- a rabbit
Output: a rabbit cage.

How does the sentence end?

England won the bid over Spain because

OPTIONS: 
- England
- Spain
Output: Spain did not prepare thoroughly.

How does the sentence end?

Godzilla will stomp all over Tokyo if

OPTIONS: 
- Godzilla
- Tokyo
Output: Godzilla rises from the ocean.

How does the sentence end ?

Sam tried to paint a picture of shepherds with sheep, but

OPTIONS: 
- The shepherds ended up looking more like dogs.
- The sheep ended up looking more like dogs.
Thought: Use similar thought as before.
Output: ",the sheep ended up looking more like dogs,the sheep ended up looking more like dogs,True,4
"Mary tucked her daughter Anne into bed, so that",she,could work.,"Mary,Mary's daughter",0,"How does the sentence end?

The band connected well to their fans, so

OPTIONS: 
- The band
- their fans
Output: their fans continued to buy albums.

How does the sentence end?

The elephant trampled a fish and

OPTIONS: 
- The elephant
- a fish
Output: The elephant continued on its way.

How does the sentence end?

Rick Davis campaigned for John McCain since

OPTIONS: 
- Rick Davis
- John McCain
Output: Rick Davis could best support him in office.

How does the sentence end?

Stargate Atlantis was replaced by Stargate Universe since

OPTIONS: 
- Stargate Atlantis
- Stargate Universe
Output: Stargate Universe were hoping that this show would do better in the ratings.

How does the sentence end ?

Mary tucked her daughter Anne into bed, so that

OPTIONS: 
- Mary could work.
- Mary's daughter could work.
Thought: Use similar thought as before.
Output: ",marys daughter could work,mary could work,False,4
"Mary tucked her daughter Anne into bed, so that",she,could sleep.,"Mary,Mary's daughter",1,"How does the sentence end?

The team decided to cancel their relations with AT&T Corporate because

OPTIONS: 
- The team
- ATT Corporate
Output: ATT Corporate are arrogant.

How does the sentence end?

The students read the books because

OPTIONS: 
- The students
- the books
Output: the books were interesting.

How does the sentence end?

McDonalds has many more restaurants than Chick Filet worldwide because

OPTIONS: 
- McDonalds
- Chick Filet
Output: Chick Filet are not able to expand their business outside the United States.

How does the sentence end?

Monster trucks would crush cars since

OPTIONS: 
- Monster trucks
- cars
Output: Monster trucks are so massive.

How does the sentence end ?

Mary tucked her daughter Anne into bed, so that

OPTIONS: 
- Mary could sleep.
- Mary's daughter could sleep.
Thought: Use similar thought as before.
Output: ",marys daughter could sleep,marys daughter could sleep,True,4
"Fred and Alice had very warm down coats, but",they,were not prepared for the cold in Alaska.,"Fred and Alice,coats",0,"How does the sentence end?

Joy was jealous of Jenny because

OPTIONS: 
- Joy
- Jenny
Output: Joy was making less money than her.

How does the sentence end?

The knife cut through the fence because

OPTIONS: 
- The knife
- the fence
Output: The knife was sharp.

How does the sentence end?

Apple defeated Microsoft in the war because

OPTIONS: 
- Apple
- Microsoft
Output: Microsoft lack creativity.

How does the sentence end?

John nicked Bill because

OPTIONS: 
- John
- Bill
Output: John needed money.

How does the sentence end ?

Fred and Alice had very warm down coats, but

OPTIONS: 
- Fred and Alice were not prepared for the cold in Alaska.
- coats were not prepared for the cold in Alaska.
Thought: Use similar thought as before.
Output: ",fred and alice were not prepared for the cold in alaska,fred and alice were not prepared for the cold in alaska,True,4
"Fred and Alice had very warm down coats, but",they,were not enough for the cold in Alaska.,"Fred and Alice,coats",1,"How does the sentence end?

The bird perched on the limb and

OPTIONS: 
- The bird
- the limb
Output: The bird sang.

How does the sentence end?

Rocky lost to Clubber Lang because

OPTIONS: 
- Rocky
- Clubber Lang
Output: Rocky was not ready for the fight.

How does the sentence end?

John disliked Bill and

OPTIONS: 
- John
- Bill
Output: John did not pick him.

How does the sentence end?

David hit Bill and

OPTIONS: 
- David
- Bill
Output: David enjoyed it.

How does the sentence end ?

Fred and Alice had very warm down coats, but

OPTIONS: 
- Fred and Alice were not enough for the cold in Alaska.
- coats were not enough for the cold in Alaska.
Thought: Use similar thought as before.
Output: ",coats were not enough for the cold in alaska,coats were not enough for the cold in alaska,True,4
Thomson visited Cooper's grave in 1765. At that date,he,had been travelling for five years.,"Thomson,Cooper",0,"How does the sentence end?

Mary stabbed Jennifer, so John took

OPTIONS: 
- Mary
- Jennifer
Output: Jennifer to the hospital.

How does the sentence end?

He put snow on the smiley face because

OPTIONS: 
- snow
- the smiley face
Output: snow was wet.

How does the sentence end?

Fry's Electronics is more successful than Comp USA since

OPTIONS: 
- Frys Electronics
- Comp USA
Output: Comp USA cannot compete competitively in price.

How does the sentence end?

The carpenters came before the painters since

OPTIONS: 
- The carpenters
- the painters
Output: the painters need to paint after the furniture has already been built.

How does the sentence end ?

Thomson visited Cooper's grave in 1765. At that date

OPTIONS: 
- Thomson had been travelling for five years.
- Cooper had been travelling for five years.
Thought: Use similar thought as before.
Output: ",thomson had been travelling for five years,thomson had been travelling for five years,True,4
Thomson visited Cooper's grave in 1765. At that date,he,had been dead for five years.,"Thomson,Cooper",1,"How does the sentence end?

The car hop brought the man his tray, but

OPTIONS: 
- The car hop
- the man
Output: the man was not in the car.

How does the sentence end?

Paper beats rock, but

OPTIONS: 
- Paper
- rock
Output: rock is able to beat scissors.

How does the sentence end?

The coach told the captain that

OPTIONS: 
- The coach
- the captain
Output: The coach was proud of him.

How does the sentence end?

Planet Express was bought out by Mom's Friendly Delivery Service so

OPTIONS: 
- Planet Express
- Moms Friendly Delivery Service
Output: Moms Friendly Delivery Service can eliminate the competition.

How does the sentence end ?

Thomson visited Cooper's grave in 1765. At that date

OPTIONS: 
- Thomson had been dead for five years.
- Cooper had been dead for five years.
Thought: Use similar thought as before.
Output: ",cooper had been dead for five years,cooper had been dead for five years,True,4
"Jackson was greatly influenced by Arnold, though",he,lived two centuries later.,"Jackson,Arnold",0,"How does the sentence end?

The boy ran from the cop because

OPTIONS: 
- The boy
- the cop
Output: the cop saw the crime.

How does the sentence end?

The school denied parents parking permits because

OPTIONS: 
- The school
- parents
Output: parents violated parking rules.

How does the sentence end?

John chose Bill because

OPTIONS: 
- John
- Bill
Output: Bill was the best choice.

How does the sentence end?

The computer could not run the program because

OPTIONS: 
- The computer
- the program
Output: the program had too many errors.

How does the sentence end ?

Jackson was greatly influenced by Arnold, though

OPTIONS: 
- Jackson lived two centuries later.
- Arnold lived two centuries later.
Thought: Use similar thought as before.
Output: ",arnold lived two centuries later,jackson lived two centuries later,False,4
"Jackson was greatly influenced by Arnold, though",he,lived two centuries earlier.,"Jackson,Arnold",1,"How does the sentence end?

Derrick begged his boss for a raise but

OPTIONS: 
- Derrick
- his boss
Output: his boss did not give one.

How does the sentence end?

Rocky beat Drago because the crowd was not supporting

OPTIONS: 
- Rocky
- Drago
Output: Drago .

How does the sentence end?

The students read the books because

OPTIONS: 
- The students
- the books
Output: the books were interesting.

How does the sentence end?

Pirates are always compared to ninjas, but

OPTIONS: 
- Pirates
- ninjas
Output: Pirates prefer to fight at sea.

How does the sentence end ?

Jackson was greatly influenced by Arnold, though

OPTIONS: 
- Jackson lived two centuries earlier.
- Arnold lived two centuries earlier.
Thought: Use similar thought as before.
Output: ",arnold lived two centuries earlier thought use similar thought as before,arnold lived two centuries earlier,False,4
I can't cut that tree down with that axe;,it,is too thick.,"The tree,The axe",0,"How does the sentence end?

Cats are smarter than dogs because

OPTIONS: 
- Cats
- dogs
Output: Cats always land on their feet.

How does the sentence end?

John wanted to vote for Doe, but

OPTIONS: 
- John
- Doe
Output: Doe did not seem like the right candidate.

How does the sentence end?

Sega lost to Nintendo because

OPTIONS: 
- Sega
- Nintendo
Output: Nintendo were superior.

How does the sentence end?

Adam defeated Brandon in a fight because

OPTIONS: 
- Adam
- Brandon
Output: Brandon was weaker.

How does the sentence end ?

I can't cut that tree down with that axe;

OPTIONS: 
- The tree is too thick.
- The axe is too thick.
Thought: Use similar thought as before.
Output: ",the tree is too thick,the tree is too thick,True,4
I can't cut that tree down with that axe;,it,is too small.,"The tree,The axe",1,"How does the sentence end?

He put snow on the smiley face because

OPTIONS: 
- snow
- the smiley face
Output: snow was wet.

How does the sentence end?

Medvedev will cede the presidency to Putin because

OPTIONS: 
- Medvedev
- Putin
Output: Medvedev is less popular.

How does the sentence end?

Gartok defeated Grognak because

OPTIONS: 
- Gartok
- Grognak
Output: Gartok was the stronger man.

How does the sentence end?

The teachers failed the students because

OPTIONS: 
- The teachers
- the students
Output: The teachers graded the test incorrectly.

How does the sentence end ?

I can't cut that tree down with that axe;

OPTIONS: 
- The tree is too small.
- The axe is too small.
Thought: Use similar thought as before.
Output: ",the axe is too small thought use similar thought as before,the axe is too small,False,4
The foxes are getting in at night and attacking the chickens. I shall have to kill,them,.,"The foxes,The chickens",0,"How does the sentence end?

The citizens rebelled against the government because

OPTIONS: 
- The citizens
- the government
Output: The citizens were being repressed.

How does the sentence end?

The mechanic charged the man one hundred dollars although

OPTIONS: 
- The mechanic
- the man
Output: The mechanic had done no work.

How does the sentence end?

John disliked Bill and

OPTIONS: 
- John
- Bill
Output: John did not pick him.

How does the sentence end?

The construction workers hollered at the girls when

OPTIONS: 
- The construction workers
- the girls
Output: The construction workers saw them.

How does the sentence end ?

The foxes are getting in at night and attacking the chickens. I shall have to kill

OPTIONS: 
- The foxes .
- The chickens .
Thought: Use similar thought as before.
Output: ",the foxes,the foxes,True,4
The foxes are getting in at night and attacking the chickens. I shall have to guard,them,.,"The foxes,The chickens",1,"How does the sentence end?

Video games are outselling movies because

OPTIONS: 
- Video games
- movies
Output: movies are an old medium.

How does the sentence end?

Keith fired Blaine but

OPTIONS: 
- Keith
- Blaine
Output: Keith did not regret.

How does the sentence end?

The cow ran into the fence and

OPTIONS: 
- The cow
- the fence
Output: the fence broke.

How does the sentence end?

John asked the scientist what

OPTIONS: 
- John
- the scientist
Output: the scientist was working on.

How does the sentence end ?

The foxes are getting in at night and attacking the chickens. I shall have to guard

OPTIONS: 
- The foxes .
- The chickens .
Thought: Use similar thought as before.
Output: ",the chickens thought use similar thought as before,the chickens,False,4
The foxes are getting in at night and attacking the chickens.,They,have gotten very bold.,"The foxes,The chickens",0,"How does the sentence end?

Sam helped Davey fortify their bunker because

OPTIONS: 
- Sam
- Davey
Output: Davey thought the Mexicans were invading.

How does the sentence end?

Stephanie gave Brandy flowers because

OPTIONS: 
- Stephanie
- Brandy
Output: Brandy was sick.

How does the sentence end?

John chose Bill because

OPTIONS: 
- John
- Bill
Output: John was choosing.

How does the sentence end?

The boy laughed at his friend because

OPTIONS: 
- The boy
- his friend
Output: his friend made the joke.

How does the sentence end ?

The foxes are getting in at night and attacking the chickens.

OPTIONS: 
- The foxes have gotten very bold.
- The chickens have gotten very bold.
Thought: Use similar thought as before.
Output: ",the chickens have gotten very bold thought use similar thought as before,the foxes have gotten very bold,False,4
The foxes are getting in at night and attacking the chickens.,They,have gotten very nervous.,"The foxes,The chickens",1,"How does the sentence end?

The red team defeated the blue team because

OPTIONS: 
- The red team
- the blue team
Output: the blue team missed the last penalty kick.

How does the sentence end?

John tried to bake with Michael, but

OPTIONS: 
- John
- Michael
Output: John did not have any eggs.

How does the sentence end?

Tom asked his son to drive so that

OPTIONS: 
- Tom
- his son
Output: his son could get experience.

How does the sentence end?

The Philadelphia Eagles lost to the St. Louis Rams, but it was because

OPTIONS: 
- Philadelphia Eagles
- St Louis Rams
Output: St Louis Rams had the home field advantage.

How does the sentence end ?

The foxes are getting in at night and attacking the chickens.

OPTIONS: 
- The foxes have gotten very nervous.
- The chickens have gotten very nervous.
Thought: Use similar thought as before.
Output: ",the chickens have gotten very nervous thought use similar thought as before,the chickens have gotten very nervous,False,4
"Fred covered his eyes with his hands, because the wind was blowing sand around. He opened",them,when the wind stopped.,"His eyes,His hands",0,"How does the sentence end?

The cabbage was in the freezer and

OPTIONS: 
- The cabbage
- the freezer
Output: The cabbage became frozen.

How does the sentence end?

Jill outran Kate because

OPTIONS: 
- Jill
- Kate
Output: Jill was faster.

How does the sentence end?

Janice bought Kenda a car because

OPTIONS: 
- Janice
- Kenda
Output: Kenda needed one.

How does the sentence end?

Apple customer support is constantly voted better than Microsoft support, because

OPTIONS: 
- Apple customer support
- Microsoft support
Output: Microsoft support do not really offer a competitive support plan.

How does the sentence end ?

Fred covered his eyes with his hands, because the wind was blowing sand around. He opened

OPTIONS: 
- His eyes when the wind stopped.
- His hands when the wind stopped.
Thought: Use similar thought as before.
Output: ",his eyes when the wind stopped,his eyes when the wind stopped,True,4
"Fred covered his eyes with his hands, because the wind was blowing sand around. He lowered",them,when the wind stopped.,"His eyes,His hands",1,"How does the sentence end?

Batman caught the thief, and

OPTIONS: 
- Batman
- the thief
Output: Batman recovered the stolen diamonds.

How does the sentence end?

In last week's tennis match, Djokovic imitated Roddick's serve because

OPTIONS: 
- Djokovic
- Roddick
Output: Roddick was the better player.

How does the sentence end?

The employees crushed the boxes because

OPTIONS: 
- The employees
- the boxes
Output: The employees were working.

How does the sentence end?

The wine busted the cask because

OPTIONS: 
- The wine
- the cask
Output: The wine was too carbonated.

How does the sentence end ?

Fred covered his eyes with his hands, because the wind was blowing sand around. He lowered

OPTIONS: 
- His eyes when the wind stopped.
- His hands when the wind stopped.
Thought: Use similar thought as before.
Output: ",his eyes when the wind stopped,his hands when the wind stopped,False,4
"The actress used to be named Terpsichore, but she changed it to Tina a  few years ago, because she figured",it,was too hard to pronounce.,"Terpsichore,Tina",0,"How does the sentence end?

Alexandra told Kelly not to get a tattoo because

OPTIONS: 
- Alexandra
- Kelly
Output: Alexandra raised her conservatively.

How does the sentence end?

John disliked Bill and

OPTIONS: 
- John
- Bill
Output: John did not pick him.

How does the sentence end?

The museum curator looked at the patron and said

OPTIONS: 
- The museum curator
- the patron
Output: the patron should leave.

How does the sentence end?

The government wants to prohibit the people from playing chess on Monday because

OPTIONS: 
- The government
- the people
Output: the people have to work.

How does the sentence end ?

The actress used to be named Terpsichore, but she changed it to Tina a  few years ago, because she figured

OPTIONS: 
- Terpsichore was too hard to pronounce.
- Tina was too hard to pronounce.
Thought: Use similar thought as before.
Output: ",terpsichore was too hard to pronounce,terpsichore was too hard to pronounce,True,4
"The actress used to be named Terpsichore, but she changed it to Tina a  few years ago, because she figured",it,was easier to pronounce.,"Terpsichore,Tina",1,"How does the sentence end?

The judge was fond of the contestant so

OPTIONS: 
- The judge
- the contestant
Output: the contestant received the gold medal.

How does the sentence end?

The Secretary and the President met about

OPTIONS: 
- The Secretary
- the President
Output: the President being elected.

How does the sentence end?

The boulder dropped into the river, but

OPTIONS: 
- The boulder
- the river
Output: the river continued to flow.

How does the sentence end?

Apple sued Samsung because

OPTIONS: 
- Apple
- Samsung
Output: Samsung made a product that has similarities with their own.

How does the sentence end ?

The actress used to be named Terpsichore, but she changed it to Tina a  few years ago, because she figured

OPTIONS: 
- Terpsichore was easier to pronounce.
- Tina was easier to pronounce.
Thought: Use similar thought as before.
Output: ",tina was easier to pronounce thought use similar thought as before,tina was easier to pronounce,False,4
Fred watched TV while George went out to buy groceries. After an hour,he,got up.,"Fred,George",0,"How does the sentence end?

The man stole the neighbor's bike because

OPTIONS: 
- The man
- the neighbor
Output: The man needed one.

How does the sentence end?

The bespeckled old man slowly waved at the passing trolley passenger because

OPTIONS: 
- The bespeckled old man
- the passing trolley passenger
Output: The bespeckled old man waves at everybody.

How does the sentence end?

Sam helped Davey fortify their bunker because

OPTIONS: 
- Sam
- Davey
Output: Sam wanted to be a good friend.

How does the sentence end?

The mysterious creature is drinking whiskey because

OPTIONS: 
- The mysterious creature
- whiskey
Output: whiskey tastes good.

How does the sentence end ?

Fred watched TV while George went out to buy groceries. After an hour

OPTIONS: 
- Fred got up.
- George got up.
Thought: Use similar thought as before.
Output: ",fred got up,fred got up,True,4
Fred watched TV while George went out to buy groceries. After an hour,he,got back.,"Fred,George",1,"How does the sentence end?

The boy tried to address his friend, but

OPTIONS: 
- The boy
- his friend
Output: The boy could not speak.

How does the sentence end?

Michael asked Jacob to dance because

OPTIONS: 
- Michael
- Jacob
Output: Michael felt sorry for him.

How does the sentence end?

John fired Dave because

OPTIONS: 
- John
- Dave
Output: John had too many employees.

How does the sentence end?

The product fair showed Office 365, and

OPTIONS: 
- The product fair
- Office 365
Output: The product fair had a lot of attendees.

How does the sentence end ?

Fred watched TV while George went out to buy groceries. After an hour

OPTIONS: 
- Fred got back.
- George got back.
Thought: Use similar thought as before.
Output: ",george got back,george got back,True,4
"Fred was supposed to run the dishwasher, but he put it off,  because he wanted to watch TV. But the show turned out to be boring, so he changed his mind and turned",it,on.,"The dishwasher,The TV",0,"How does the sentence end?

Jack pushed John up the hill because

OPTIONS: 
- Jack
- John
Output: Jack is a good samaritan.

How does the sentence end?

Steve Ballmer took over as CEO of Microsoft after Bill Gates because

OPTIONS: 
- Steve Ballmer
- Bill Gates
Output: Steve Ballmer was a unicorn.

How does the sentence end?

Neil Patrick Harris is a better singer than Dave Chappelle, since

OPTIONS: 
- Neil Patrick Harris
- Dave Chappelle
Output: Neil Patrick Harris had experience from Broadway.

How does the sentence end?

Fry's Electronics is more successful than Comp USA since

OPTIONS: 
- Frys Electronics
- Comp USA
Output: Frys Electronics price their products much lower.

How does the sentence end ?

Fred was supposed to run the dishwasher, but he put it off,  because he wanted to watch TV. But the show turned out to be boring, so he changed his mind and turned

OPTIONS: 
- The dishwasher on.
- The TV on.
Thought: Use similar thought as before.
Output: ",the dishwasher on,the dishwasher on,True,4
"Fred was supposed to run the dishwasher, but he put it off,  because he wanted to watch TV. But the show turned out to be boring, so he changed his mind and turned",it,off.,"The dishwasher,The TV",1,"How does the sentence end?

Kurt flew in Alex's plane, and

OPTIONS: 
- Kurt
- Alex
Output: Kurt thanked him.

How does the sentence end?

The judge was fond of the contestant so

OPTIONS: 
- The judge
- the contestant
Output: The judge voted favorably.

How does the sentence end?

John remembered Bill because

OPTIONS: 
- John
- Bill
Output: Bill was memorable.

How does the sentence end?

Apple sued Samsung because

OPTIONS: 
- Apple
- Samsung
Output: Samsung made a product that has similarities with their own.

How does the sentence end ?

Fred was supposed to run the dishwasher, but he put it off,  because he wanted to watch TV. But the show turned out to be boring, so he changed his mind and turned

OPTIONS: 
- The dishwasher off.
- The TV off.
Thought: Use similar thought as before.
Output: ",the dishwasher off,the tv off,False,4
Fred is the only man still alive who remembers my great-grandfather.,He,is a remarkable man.,"Fred,My great-grandfather",0,"How does the sentence end?

Jimbo was afraid of Bobbert because

OPTIONS: 
- Jimbo
- Bobbert
Output: Jimbo gets scared around new people.

How does the sentence end?

The boy tried to address his friend, but

OPTIONS: 
- The boy
- his friend
Output: his friend could not hear.

How does the sentence end?

The river destroyed the bridge because

OPTIONS: 
- The river
- the bridge
Output: The river was high.

How does the sentence end?

Our professor told the TA that

OPTIONS: 
- Our professor
- the TA
Output: the TA could have the day off.

How does the sentence end ?

Fred is the only man still alive who remembers my great-grandfather.

OPTIONS: 
- Fred is a remarkable man.
- My great-grandfather is a remarkable man.
Thought: Use similar thought as before.
Output: ",fred is a remarkable man,fred is a remarkable man,True,4
Fred is the only man still alive who remembers my great-grandfather.,He,was a remarkable man.,"Fred,My great-grandfather",1,"How does the sentence end?

The zombies chased the survivors because

OPTIONS: 
- The zombies
- the survivors
Output: the survivors were tasty.

How does the sentence end?

Jack pushed John up the hill because

OPTIONS: 
- Jack
- John
Output: Jack is a good samaritan.

How does the sentence end?

The government tried to free the journalists from North Korea, but

OPTIONS: 
- The government
- the journalists
Output: the journalists were held captive.

How does the sentence end?

The police arrested 700 protesters in New York since

OPTIONS: 
- The police
- 700 protesters
Output: The police tried to block traffic on the Manhattan bridge.

How does the sentence end ?

Fred is the only man still alive who remembers my great-grandfather.

OPTIONS: 
- Fred was a remarkable man.
- My great-grandfather was a remarkable man.
Thought: Use similar thought as before.
Output: ",my greatgrandfather was a remarkable man thought use similar thought as before,my greatgrandfather was a remarkable man,False,4
"Fred is the only man alive who still remembers my father as an infant. When Fred first saw my father,",he,was twelve years old.,"Fred,My father",0,"How does the sentence end?

Spiderman defeated Magnito because

OPTIONS: 
- Spiderman
- Magnito
Output: Spiderman is a good guy.

How does the sentence end?

Keith fired Blaine even though

OPTIONS: 
- Keith
- Blaine
Output: Blaine is diligent.

How does the sentence end?

The master rewarded the dog because

OPTIONS: 
- The master
- the dog
Output: the dog was a good companion.

How does the sentence end?

James always gives orders to Owen because

OPTIONS: 
- James
- Owen
Output: James is very bossy.

How does the sentence end ?

Fred is the only man alive who still remembers my father as an infant. When Fred first saw my father,

OPTIONS: 
- Fred was twelve years old.
- My father was twelve years old.
Thought: Use similar thought as before.
Output: ",fred was twelve years old thought use similar thought as before,fred was twelve years old,False,4
"Fred is the only man alive who still remembers my father as an infant. When Fred first saw my father,",he,was twelve months old.,"Fred,My father",1,"How does the sentence end?

The boy ran from the cop because

OPTIONS: 
- The boy
- the cop
Output: the cop saw the crime.

How does the sentence end?

Todd told Bill that

OPTIONS: 
- Todd
- Bill
Output: Bill should run the presidency race.

How does the sentence end?

A monkey ate a lizard and

OPTIONS: 
- A monkey
- a lizard
Output: A monkey licked its lips.

How does the sentence end?

Lions love gazelles because

OPTIONS: 
- Lions
- gazelles
Output: gazelles are delicious.

How does the sentence end ?

Fred is the only man alive who still remembers my father as an infant. When Fred first saw my father,

OPTIONS: 
- Fred was twelve months old.
- My father was twelve months old.
Thought: Use similar thought as before.
Output: ",my father was twelve months old,my father was twelve months old,True,4
"In July, Kamchatka declared war on Yakutsk. Since Yakutsk's army was much  better equipped and ten times larger,",they,were defeated within weeks.,"Kamchatka,Yakutsk",0,"How does the sentence end?

The kitten played with the yarn because

OPTIONS: 
- The kitten
- the yarn
Output: The kitten was bored.

How does the sentence end?

Mary lied to Sue and

OPTIONS: 
- Mary
- Sue
Output: Mary asked for forgiveness.

How does the sentence end?

The couple took the car to the shop on Tuesday, but

OPTIONS: 
- The couple
- the shop
Output: The couple will not have to pay until next week.

How does the sentence end?

Doctor Conrad Murray is accused of negligence in Michael Jackson's death because

OPTIONS: 
- Doctor Conrad Murray
- Michael Jackson
Output: Michael Jackson overdosed on drugs when the doctor was present.

How does the sentence end ?

In July, Kamchatka declared war on Yakutsk. Since Yakutsk's army was much  better equipped and ten times larger,

OPTIONS: 
- Kamchatka were defeated within weeks.
- Yakutsk were defeated within weeks.
Thought: Use similar thought as before.
Output: ",kamchatka were defeated within weeks,kamchatka were defeated within weeks,True,4
"In July, Kamchatka declared war on Yakutsk. Since Yakutsk's army was much  better equipped and ten times larger,",they,were victorious within weeks.,"Kamchatka,Yakutsk",1,"How does the sentence end?

The team decided to cancel their relations with AT&T Corporate because

OPTIONS: 
- The team
- ATT Corporate
Output: The team ran out of money.

How does the sentence end?

The infection spread throughout the building because

OPTIONS: 
- The infection
- the building
Output: The infection was airborne.

How does the sentence end?

The mysterious creature is drinking whiskey because

OPTIONS: 
- The mysterious creature
- whiskey
Output: whiskey tastes good.

How does the sentence end?

Apple defeated Microsoft in the war because

OPTIONS: 
- Apple
- Microsoft
Output: Apple were creative.

How does the sentence end ?

In July, Kamchatka declared war on Yakutsk. Since Yakutsk's army was much  better equipped and ten times larger,

OPTIONS: 
- Kamchatka were victorious within weeks.
- Yakutsk were victorious within weeks.
Thought: Use similar thought as before.
Output: ",kamchatka were victorious within weeks,yakutsk were victorious within weeks,False,4
Look! There is a minnow swimming right below that duck!,It,had better get away to safety fast!,"The minnow,The duck",0,"How does the sentence end?

John asked the scientist what

OPTIONS: 
- John
- the scientist
Output: John could do to help.

How does the sentence end?

Steve loved Bush but

OPTIONS: 
- Steve
- Bush
Output: Steve did not tell.

How does the sentence end?

Seth is a smarter than Sai, and consequently

OPTIONS: 
- Seth
- Sai
Output: Sai did worse in the job interview.

How does the sentence end?

T-Mobile's data plan is better than AT&T's data plan since

OPTIONS: 
- TMobile
- ATT
Output: ATT throttles user for excessive data usage.

How does the sentence end ?

Look! There is a minnow swimming right below that duck!

OPTIONS: 
- The minnow had better get away to safety fast!
- The duck had better get away to safety fast!
Thought: Use similar thought as before.
Output: ",the minnow had better get away to safety fast,the minnow had better get away to safety fast,True,4
Look! There is a shark swimming right below that duck!,It,had better get away to safety fast!,"The shark,The duck",1,"How does the sentence end?

Kurt flew in Alex's plane, and

OPTIONS: 
- Kurt
- Alex
Output: Alex asked him to come again.

How does the sentence end?

The kitten played with the yarn because

OPTIONS: 
- The kitten
- the yarn
Output: the yarn was fun.

How does the sentence end?

James cheated off Henry's test, and the Teacher told

OPTIONS: 
- James
- Henry
Output: Henry .

How does the sentence end?

George talked to Bill because

OPTIONS: 
- George
- Bill
Output: George was nervous.

How does the sentence end ?

Look! There is a shark swimming right below that duck!

OPTIONS: 
- The shark had better get away to safety fast!
- The duck had better get away to safety fast!
Thought: Use similar thought as before.
Output: ",the shark had better get away to safety fast,the duck had better get away to safety fast,False,4
"Archaeologists have concluded that humans lived in Laputa 20,000 years ago.",They,hunted for evidence on the river banks.,"Archaeologists,Prehistoric humans",0,"How does the sentence end?

The zombies chased the survivors because

OPTIONS: 
- The zombies
- the survivors
Output: the survivors were tasty.

How does the sentence end?

The striker scored on the goalie because

OPTIONS: 
- The striker
- the goalie
Output: the goalie was caught off guard.

How does the sentence end?

The authorities detained the hikers because

OPTIONS: 
- The authorities
- the hikers
Output: The authorities were prejudiced.

How does the sentence end?

Steve Ballmer took over as CEO of Microsoft after Bill Gates because

OPTIONS: 
- Steve Ballmer
- Bill Gates
Output: Bill Gates retired.

How does the sentence end ?

Archaeologists have concluded that humans lived in Laputa 20,000 years ago.

OPTIONS: 
- Archaeologists hunted for evidence on the river banks.
- Prehistoric humans hunted for evidence on the river banks.
Thought: Use similar thought as before.
Output: ",archaeologists hunted for evidence on the river banks,archaeologists hunted for evidence on the river banks,True,4
"Archaeologists have concluded that humans lived in Laputa 20,000 years ago.",They,hunted for deer on the river banks.,"Archaeologists,Prehistoric humans",1,"How does the sentence end?

Fred drove to Mack's tire shop, and

OPTIONS: 
- Fred
- Mack
Output: Mack sold a tire.

How does the sentence end?

The school denied parents parking permits because

OPTIONS: 
- The school
- parents
Output: The school did not want the parking lots to be over crowded with cars.

How does the sentence end?

Sally gave Kelly a doll because

OPTIONS: 
- Sally
- Kelly
Output: Kelly loved dolls.

How does the sentence end?

Adam defeated Brandon in a fight because

OPTIONS: 
- Adam
- Brandon
Output: Adam was stronger.

How does the sentence end ?

Archaeologists have concluded that humans lived in Laputa 20,000 years ago.

OPTIONS: 
- Archaeologists hunted for deer on the river banks.
- Prehistoric humans hunted for deer on the river banks.
Thought: Use similar thought as before.
Output: ",prehistoric humans hunted for deer on the river banks,prehistoric humans hunted for deer on the river banks,True,4
The scientists are studying three species of fish that have recently been found living in the Indian Ocean.,They,began two years ago.,"The scientists,The fish",0,"How does the sentence end?

The army crossed the river because

OPTIONS: 
- The army
- the river
Output: The army was retreating.

How does the sentence end?

The infection spread throughout the building because

OPTIONS: 
- The infection
- the building
Output: the building was ventilated.

How does the sentence end?

Excalibur spent time with the stone because

OPTIONS: 
- Excalibur
- the stone
Output: the stone was very smooth and sturdy.

How does the sentence end?

The employer let John have the assignment even though

OPTIONS: 
- The employer
- John
Output: John did not want it.

How does the sentence end ?

The scientists are studying three species of fish that have recently been found living in the Indian Ocean.

OPTIONS: 
- The scientists began two years ago.
- The fish began two years ago.
Thought: Use similar thought as before.
Output: ",the scientists began two years ago,the scientists began two years ago,True,4
